r,rho,s,rho_gradient_sign,vxc,exc,ex,weights,atom_index
0.429493844,1.299054535757,0.0780943916370254,-1,-1.27406949981,-1.100196882876,-1.0610588092501,0.071696653682,3
0.461240551,1.275611424798,0.0925474998172045,-1,-1.269664833859,-1.074236529902,-1.03629770953368,0.087084117482,3
0.494663729,1.247231275527,0.1090878165247502,-1,-1.263371488883,-1.043016158016,-1.00645981232894,0.105416840814,3
0.529829189,1.213253511394,0.1281639243046368,-1,-1.255003447222,-1.006124988782,-0.970921928726107,0.12720353123,3
0.566805929,1.173011464157,0.1502086052235825,-1,-1.244315870775,-0.963152331659,-0.929128889104981,0.1530344647839999,3
0.60566641,1.125916270215,0.1755638157028946,-1,-1.230983758904,-0.913751082429,-0.880705446091424,0.183594257992,3
0.646486844,1.071577550708,0.2044268091412914,-1,-1.214618542672,-0.857766375792,-0.8255914963662,0.21967672078,3
0.689347515,1.009940427895,0.2368276403692344,-1,-1.19482014319,-0.795399252056,-0.764169899704792,0.26220216426,3
0.734333136,0.941407330311,0.2726368878772693,-1,-1.171249852503,-0.727352593285,-0.697349152212475,0.31223759886,3
0.78153324,0.866910043414,0.3115939141595183,-1,-1.143704923773,-0.654903321779,-0.626567801487685,0.37102036928,3
0.831042609,0.787904905304,0.3533428608896157,-1,-1.112179346499,-0.579863698955,-0.553704291454961,0.43998585396,3
0.88296175,0.706280792229,0.3974654247556779,-1,-1.076901201045,-0.504426457166,-0.48090047168018,0.5208000197,3
0.93739743,0.624190906127,0.4435040936712129,-1,-1.03834028298,-0.430921238954,-0.410331103792834,0.6153977624,3
0.994463261,0.543838604724,0.4909745894746951,-1,-0.997180576166,-0.36153427786,-0.343966674129807,0.72602819436,3
1.05428036,0.467258342452,0.5393702344543241,-1,-0.954254637129,-0.298053616054,-0.283377400657394,0.85530826788,3
1.11697807,0.396132001636,0.5881632709799928,-1,-0.910444431707,-0.241695025277,-0.229612952789833,1.0062864671,3
1.18269482,0.331669533655,0.6368088446963094,-1,-0.866565099181,-0.193040090239,-0.183170770146691,1.182518686,3
1.25157901,0.274565490542,0.6847565880524663,-1,-0.823259621515,-0.152085159022,-0.144043987510351,1.38815891472,3
1.32379007,0.225025661369,0.7314726042195511,-1,-0.780936441183,-0.118370443973,-0.111824612888423,1.6280679981,3
1.39949966,0.182845506739,0.7764712614387799,-1,-0.739773353322,-0.091143495881,-0.0858318802094687,1.90794455056,3
1.47889297,0.147516668674,0.8193520949439501,-1,-0.69978964513,-0.069514171347,-0.0652387619750945,2.2344831048,3
1.56217029,0.118339039755,0.8598336696216878,-1,-0.660961909655,-0.052574004671,-0.0491780677669607,2.6155660142,3
1.64954871,0.094521440613,0.8977756750952143,-1,-0.623339612395,-0.039471970865,-0.0368193893744199,3.0604972376,3
1.74126416,0.075261146689,0.9331847514807776,-1,-0.58711512752,-0.029452740414,-0.0274163777426639,3.5802884452,3
1.83757366,0.05979913318,0.9662084294950294,-1,-0.552621611334,-0.021869429092,-0.0203290426564455,4.1880109176,3
1.93875805,0.047452749267,0.9971315587995284,-1,-0.520261805609,-0.016182091345,-0.0150279442816047,4.8992305694,3
2.045125,0.037630269452,1.0263946396738943,-1,-0.490397170635,-0.011949484658,-0.0110870916689779,5.7325486182,3
2.15701266,0.02983267822,1.0546484390969082,-1,-0.463238757901,-0.008818049481,-0.0081710823552943,6.7102775234,3
2.27479386,0.023647675018,1.0828439098244365,-1,-0.438777076924,-0.006509906456,-0.006020344820691,7.859291327,3
2.39888113,0.018739827975,1.112336854864927,-1,-0.416772930627,-0.004810795609,-0.0044368071819037,9.2121024652,3
2.52973252,0.014839545919,1.144973061307954,-1,-0.396811028399,-0.003558585761,-0.0032711476801509,10.8082351354,3
2.66785871,0.011732407798,1.1831205915505345,-1,-0.378397912298,-0.002632789375,-0.002412022464953,12.6959902962,3
2.81383138,0.009249548486,1.2296340142848836,-1,-0.361070450214,-0.001945319275,-0.0017772453483714,14.9347326778,3
2.96829348,0.0072592778,1.287764553524693,-1,-0.344477398114,-0.001432582509,-0.0013067082260046,17.597880586200002,3
3.13197158,0.005659851732,1.361058548093512,-1,-0.328408465812,-0.001048949417,-0.0009567813013726,20.776852074,3
3.30569114,0.004373238051,1.4533029505534096,-1,-0.312769130959,-0.000761604539,-0.00069594579274,24.586327722,3
3.49039536,0.003339743693,1.568576479629684,-1,-0.297523299573,-0.000546714287,-0.0005014440531508,29.171349136,3
3.68716882,0.0025134364,1.711453371058269,-1,-0.282637286204,-0.000386733449,-0.0003567625009001,34.71701225,3
3.89726721,0.001858352726,1.887394363769005,-1,-0.26805268047,-0.000268578373,-0.0002497862990204,41.46188444,3
4.1221555,0.001345509679,2.10335776116907,-1,-0.253697631131,-0.000182378258,-0.000171483368656,49.71685405,3
4.36355721,0.000950717074,2.3686802151650213,-1,-0.239526451002,-0.00012058314,-0.0001149925710163,59.89205112,3
4.62351918,0.000653131884,2.696318652955449,-1,-0.225565640863,-7.7309408e-05,-7.5008919396082e-05,72.536006352,3
4.90449794,0.000434430031,3.104622265356152,-1,-0.211944460687,-4.7880306e-05,-4.73777538982718e-05,88.393787886,3
5.20947705,0.000278424455,3.6199385436918186,-1,-0.198897073006,-2.8540224e-05,-2.88288812523148e-05,108.495324544,3
5.54212955,0.000170949101,4.280587784423389,-1,-0.186731014389,-1.6302143e-05,-1.67993139902782e-05,134.29314123,3
5.90704847,9.9856049e-05,5.1431151021160355,-1,-0.175747440055,-8.864846e-06,-9.30835892066895e-06,167.883665424,3
6.31008231,5.5021036e-05,6.292258290781481,-1,-0.166054278981,-4.53878e-06,-4.86102589288697e-06,212.37531144,3
6.75883911,2.8300564e-05,7.856480481730463,-1,-0.157125040521,-2.148288e-06,-2.3652730853699e-06,272.52591336,3
7.26347174,1.3418651e-05,10.029575325423384,-1,-0.146864455928,-9.13306e-07,-1.05589629249852e-06,355.90079002,3
6.25000039e-07,0.242781940162,3.4283042660594346e-07,-1,-0.919927193207,-0.116981631931,-0.110520687818282,1.84077740644e-17,5
1.68750285e-05,0.242781940089,9.25642365628479e-06,-1,-0.919927193317,-0.11698163191,-0.110520687788752,1.20774190624e-13,5
7.81256104e-05,0.242781938593,4.285407580720788e-05,-1,-0.919927195553,-0.116981631476,-0.110520687182942,7.1907596544e-12,5
0.000214379596,0.24278192835,0.0001175931915888,-1,-0.919927210525,-0.11698162846,-0.110520683008003,1.0612622785799999e-10,5
0.000455645761,0.242781886802,0.0002499344497055,-1,-0.919927268699,-0.116981615915,-0.110520665883246,7.9253854922e-10,5
0.000831944209,0.242781762273,0.0004563448501378,-1,-0.919927431025,-0.116981576856,-0.110520613655885,3.947182172e-09,5
0.00137331358,0.242781455432,0.0007533018384122,-1,-0.919927789134,-0.116981475531,-0.110520481837066,1.50240337724e-08,5
0.00210982007,0.242780796095,0.0011572983154888,-1,-0.919928441854,-0.116981243625,-0.110520189859286,4.721692997e-08,5
0.00307156826,0.24277951534,0.0016848476913508,-1,-0.919929435335,-0.116980759824,-0.110519602196437,1.28565993356e-07,5
0.00428871378,0.242777212881,0.0023524869332013,-1,-0.919930661596,-0.116979822093,-0.110518503944569,3.131662652e-07,5
0.00579147783,0.242773319691,0.0031767734845267,-1,-0.919931725607,-0.116978113867,-0.110516571596991,6.9784915778e-07,5
0.00761016352,0.242767055814,0.0041742691976014,-1,-0.919931810905,-0.116975167789,-0.110513341215855,1.44592508282e-06,5
0.00977517418,0.242757383402,0.0053615014558864,-1,-0.919929589738,-0.116970332567,-0.110508177390586,2.8198059242e-06,5
0.0123170335,0.242742955042,0.0067548897976612,-1,-0.919923224288,-0.116962748682,-0.110500246449779,5.2245723538e-06,5
0.0152664076,0.242722057614,0.0083706272256509,-1,-0.91991048122,-0.116951335773,-0.110488495712741,9.264817284e-06,5
0.0186541294,0.242692552097,0.0102245113390482,-1,-0.919888933136,-0.116934788789,-0.110471637208432,1.58173879866e-05,5
0.0225112246,0.242651809982,0.0123317334174001,-1,-0.919856163657,-0.116911573193,-0.11044813040818,2.612297003e-05,5
0.0268689398,0.242596647177,0.0147066543315336,-1,-0.919809857709,-0.116879905365,-0.110416156141284,4.1899813402e-05,5
0.0317587738,0.242523256409,0.0173626230634792,-1,-0.919747675516,-0.116837706303,-0.110373574962712,6.548330084e-05,5
0.0372125092,0.242427138925,0.0203119215456336,-1,-0.919666888313,-0.116782526105,-0.110317868403866,9.9995508418e-05,5
0.0432622486,0.24230303574,0.0235659396501419,-1,-0.919563868929,-0.116711449903,-0.110246069006085,0.000149549420036,5
0.0499404516,0.242144857507,0.0271356848412246,-1,-0.919433619512,-0.11662100571,-0.110154691023165,0.000219493036,5
0.0572799752,0.241945610437,0.0310327006549815,-1,-0.919269515692,-0.116507093008,-0.110039674190039,0.00031669928104,5
0.0653141169,0.241697313756,0.0352703990229642,-1,-0.919063328887,-0.116364935934,-0.10989634635199,0.00044990837622,5
0.0740766603,0.241390902518,0.0398657052404409,-1,-0.918805411064,-0.116189043923,-0.109719399427165,0.00063013020366,5
0.0836019239,0.241016109069,0.0448407855261488,-1,-0.918484804296,-0.115973150457,-0.109502862938273,0.00087111521442,5
0.093924814,0.240561317961,0.0502245050452732,-1,-0.918089072616,-0.115710109329,-0.109240056421739,0.00118990355958,5
0.105080879,0.240013393596,0.056053189057271,-1,-0.917603846745,-0.115391756535,-0.108923509341137,0.00160746348458,5
0.117106371,0.239357487563,0.062370274083817,-1,-0.917012299697,-0.115008777428,-0.108544852312541,0.0021494315474,5
0.130038306,0.238576842842,0.0692245708137047,-1,-0.916294863947,-0.114550630564,-0.108094699898543,0.0028469690636,5
0.143914535,0.237652623102,0.0766671208264333,-1,-0.915429378568,-0.114005561649,-0.107562555771031,0.0037377511138,5
0.158773814,0.236563804003,0.0847469829900994,-1,-0.914391599264,-0.113360704926,-0.106936771732356,0.0048671071231999,5
0.174655882,0.235287166432,0.0935066607314852,-1,-0.913155797225,-0.112602240563,-0.106204583792807,0.0062893345112,5
0.191601543,0.233797425521,0.1029781787223113,-1,-0.911695147608,-0.111715573752,-0.105352235556444,0.0080692104264,5
0.209652757,0.232067512934,0.1131809322216845,-1,-0.909981751427,-0.110685521678,-0.104365186320135,0.0102837302704,5
0.228852733,0.230069004389,0.1241222875208502,-1,-0.907986322243,-0.109496519015,-0.103228391260265,0.013024106251,5
0.24924603,0.227772654996,0.1358014872084731,-1,-0.905677689887,-0.108132862263,-0.101926634162384,0.0163980643454,5
0.270878671,0.225148979472,0.1482167631751042,-1,-0.903022306395,-0.106579003682,-0.100444888728651,0.020532484324,5
0.293798255,0.222168802475,0.1613748082635935,-1,-0.899983923394,-0.10481988631,-0.0987686829816001,0.025576434316,5
0.318054091,0.218803714126,0.1753010756262816,-1,-0.896523567666,-0.102841296089,-0.0968844447980516,0.031704661078,5
0.34369733,0.21502640098,0.1900489406269513,-1,-0.892599855168,-0.100630204454,-0.0947798178367266,0.039121604486,5
0.370781117,0.210810879836,0.2057057107154167,-1,-0.888169548696,-0.098175088405,-0.0924439569294919,0.048066020914,5
0.399360747,0.206132729207,0.22239386159801,-1,-0.883188139588,-0.09546624387,-0.0898678373151462,0.058816309144,5
0.429493844,0.200969473013,0.2402666670494561,-1,-0.877610217819,-0.092496145619,-0.0870446354147186,0.071696653682,5
0.461240551,0.195301302407,0.2594984267642266,-1,-0.871389537237,-0.089259938234,-0.0839702499709099,0.087084117482,5
0.494663729,0.189112306798,0.2802705592570639,-1,-0.864478924268,-0.085756148349,-0.0806440217773121,0.105416840814,5
0.529829189,0.182392315064,0.3027556719574755,-1,-0.856830379405,-0.081987673492,-0.0770696729367577,0.12720353123,5
0.566805929,0.175139326473,0.3271021506955769,-1,-0.848395758875,-0.077963027274,-0.0732564251409514,0.1530344647839999,5
0.60566641,0.167362356595,0.3534217317782138,-1,-0.839128275304,-0.073697721255,-0.0692201817979274,0.183594257992,5
0.646486844,0.159084367262,0.3817819722258919,-1,-0.828984801422,-0.069215568734,-0.0649845887001203,0.21967672078,5
0.689347515,0.150344829174,0.4122046774650293,-1,-0.817928720924,-0.064549633339,-0.060581742911666,0.26220216426,5
0.734333136,0.141201416406,0.4446704072204704,-1,-0.805932932446,-0.059742536799,-0.0560523175538078,0.31223759886,5
0.78153324,0.131730377726,0.4791283789650178,-1,-0.79298259218,-0.054845894705,-0.0514449206633899,0.37102036928,5
0.831042609,0.122025274198,0.5155105716521863,-1,-0.779077237015,-0.049918762857,-0.0468146061785987,0.43998585396,5
0.88296175,0.112193996129,0.553748646858641,-1,-0.764232010415,-0.045025132819,-0.0422205876619673,0.5208000197,5
0.93739743,0.102354234266,0.5937923985846459,-1,-0.74847779496,-0.040230684586,-0.0377233433864636,0.6153977624,5
0.994463261,0.092627826925,0.6356287078831134,-1,-0.731860160473,-0.035599150147,-0.0333814139051794,0.72602819436,5
1.05428036,0.083134584499,0.6793002916883979,-1,-0.714437204582,-0.031188727973,-0.029248253984797,0.85530826788,5
1.11697807,0.073986268179,0.7249238019470651,-1,-0.696276601129,-0.027048989683,-0.0253694958854908,1.0062864671,5
1.18269482,0.065281357829,0.7727070085121784,-1,-0.677452418021,-0.02321863224,-0.0217809126696339,1.182518686,5
1.25157901,0.057101099102,0.8229648966390901,-1,-0.658042397171,-0.019724273256,-0.0185072558436166,1.38815891472,5
1.32379007,0.049507107933,0.8761345816974153,-1,-0.638126289006,-0.016580305131,-0.015562007998091,1.6280679981,5
1.39949966,0.04254057874,0.9327890621798836,-1,-0.617785478311,-0.013789663802,-0.012947966604563,1.90794455056,5
1.47889297,0.036222936273,0.993650066178913,-1,-0.597103639192,-0.011345265926,-0.0106584822591212,2.2344831048,5
1.56217029,0.030557623461,1.0596006368396105,-1,-0.576167725967,-0.009231836888,-0.0086791253547979,2.6155660142,5
1.64954871,0.025532644233,1.1316986487577188,-1,-0.555068449145,-0.007427879266,-0.0069895497783699,3.0604972376,5
1.74126416,0.021123478734,1.211193117689869,-1,-0.533899588134,-0.005907591272,-0.005565351918377,3.5802884452,5
1.83757366,0.017296042695,1.2995459043072657,-1,-0.512755972647,-0.004642611017,-0.0043797741939615,4.1880109176,5
1.93875805,0.01400945,1.3984621836744564,-1,-0.491730511581,-0.003603518051,-0.0034051600492186,4.8992305694,5
2.045125,0.011218434246,1.5099338638359063,-1,-0.470911024116,-0.002761063297,-0.0026141202647532,5.7325486182,5
2.15701266,0.008875372266,1.6363010760987786,-1,-0.45037767795,-0.00208712453,-0.0019804113578691,6.7102775234,5
2.27479386,0.006931918135,1.780338101472693,-1,-0.430201552565,-0.00155540201,-0.0014795532208206,7.859291327,5
2.39888113,0.00534029545,1.9453719267498808,-1,-0.410444348766,-0.001141881013,-0.0010892260601256,9.2121024652,5
2.52973252,0.004054310416,2.13544440474628,-1,-0.391158766665,-0.000825096021,-0.00078948939151,10.8082351354,5
2.66785871,0.003030144283,2.355533288587672,-1,-0.372388772592,-0.000586234705,-0.000562862274384,12.6959902962,5
2.81383138,0.002226968941,2.6118539130932334,-1,-0.354168981133,-0.000409118619,-0.0003942977099668,14.9347326778,5
2.96829348,0.001607411576,2.912273112834765,-1,-0.336522663362,-0.000280092762,-0.0002710777356695,17.597880586200002,5
3.13197158,0.001137879271,3.2668817497882854,-1,-0.319458296895,-0.000187849988,-0.0001826505920263,20.776852074,5
3.30569114,0.000788745752,3.688794508890747,-1,-0.302964869885,-0.000123210715,-0.0001204277590914,24.586327722,5
3.49039536,0.000534400969,4.195279556655595,-1,-0.287006135893,-7.8874675e-05,-7.75563253116146e-05,29.171349136,5
3.68716882,0.000353168592,4.809372370597403,-1,-0.271513588111,-4.9159466e-05,-4.8680449116782e-05,34.71701225,5
3.89726721,0.000227104146,5.562207982740085,-1,-0.256377102093,-2.9739391e-05,-2.97040225610909e-05,41.46188444,5
4.1221555,0.000141694681,6.496427540362994,-1,-0.241431089671,-1.7396533e-05,-1.75646905766973e-05,49.71685405,5
4.36355721,8.5486996e-05,7.671199708956379,-1,-0.226432723464,-9.793603e-06,-1.00270361255723e-05,59.89205112,5
4.62351918,4.9674292e-05,9.169662809466905,-1,-0.211027420505,-5.27495e-06,-5.50015082650324e-06,72.536006352,5
4.90449794,2.7670222e-05,11.109943548360285,-1,-0.194695543177,-2.698755e-06,-2.88223151742769e-06,88.393787886,5
6.25000039e-07,0.063186456355,1.6409269081962413e-07,-1,-0.609085100018,-0.019962717887,-0.019303732208588,1.84077740644e-17,6
1.68750285e-05,0.063186456349,4.430470543131692e-06,-1,-0.609085099998,-0.019962717884,-0.0193037322060652,1.20774190624e-13,6
7.81256104e-05,0.06318645623,2.051154787508533e-05,-1,-0.6090850996,-0.019962717837,-0.0193037321544566,7.1907596544e-12,6
0.000214379596,0.063186455415,5.628444910256544e-05,-1,-0.609085096876,-0.019962717511,-0.0193037318010762,1.0612622785799999e-10,6
0.000455645761,0.063186452111,0.000119627859314,-1,-0.609085085885,-0.019962716192,-0.0193037303685069,7.9253854922e-10,6
0.000831944209,0.063186442207,0.0002184234593601,-1,-0.609085053243,-0.01996271225,-0.0193037260784038,3.947182172e-09,6
0.00137331358,0.063186417803,0.0003605579159359,-1,-0.609084973904,-0.01996270257,-0.0193037155205388,1.50240337724e-08,6
0.00210982007,0.063186365363,0.0005539253537951,-1,-0.609084806575,-0.01996268187,-0.0193036928713543,4.721692997e-08,6
0.00307156826,0.0631862635,0.000806430562315,-1,-0.609084489309,-0.019962641906,-0.0193036489671676,1.28565993356e-07,6
0.00428871378,0.063186080375,0.0011259928514894,-1,-0.609083935789,-0.019962570592,-0.0193035702367106,3.131662652e-07,6
0.00579147783,0.063185770725,0.001520550776049,-1,-0.609083032688,-0.019962451044,-0.0193034374951323,6.9784915778e-07,6
0.00761016352,0.063185272499,0.0019980679417844,-1,-0.609081638093,-0.019962260536,-0.0193032245965037,1.44592508282e-06,6
0.00977517418,0.063184503095,0.0025665400195367,-1,-0.609079580412,-0.01996196936,-0.0193028969345262,2.8198059242e-06,6
0.0123170335,0.0631833552,0.0032340033307074,-1,-0.609076656476,-0.019961539539,-0.0193024097728884,5.2245723538e-06,6
0.0152664076,0.063181692209,0.0040085455252085,-1,-0.609072626942,-0.019960923326,-0.0193017063798327,9.264817284e-06,6
0.0186541294,0.06317934321,0.0048983189600941,-1,-0.609067206819,-0.019960061416,-0.0193007159390215,1.58173879866e-05,6
0.0225112246,0.063176097534,0.0059115577839072,-1,-0.609060049268,-0.019958880808,-0.0192993512133237,2.612297003e-05,6
0.0268689398,0.063171698819,0.0070566003254638,-1,-0.609050721955,-0.019957292275,-0.0192975059507692,4.1899813402e-05,6
0.0317587738,0.063165838597,0.0083419187652663,-1,-0.609038677072,-0.019955187473,-0.0192950520408006,6.548330084e-05,6
0.0372125092,0.06315814934,0.0097761590113528,-1,-0.609023218233,-0.019952435761,-0.0192918364488914,9.9995508418e-05,6
0.0432622486,0.06314819695,0.011368194412344,-1,-0.609003469176,-0.019948880874,-0.0192876779707472,0.000149549420036,6
0.0499404516,0.063135472613,0.0131271975340646,-1,-0.608978349462,-0.01994433757,-0.0192823638454535,0.000219493036,6
0.0572799752,0.063119383972,0.0150627346452481,-1,-0.60894656064,-0.01993858832,-0.0192756462449672,0.00031669928104,6
0.0653141169,0.063099245499,0.0171848870546825,-1,-0.608906582299,-0.019931379968,-0.0192672386166009,0.00044990837622,6
0.0740766603,0.063074267971,0.019504402089448,-1,-0.608856672215,-0.019922420084,-0.019256811805041,0.00063013020366,6
0.0836019239,0.063043546888,0.0220328734593903,-1,-0.608794859974,-0.019911372597,-0.0192439898372838,0.00087111521442,6
0.093924814,0.063006049685,0.0247829462340161,-1,-0.608718921684,-0.019897852202,-0.0192283452357502,0.00118990355958,6
0.105080879,0.062960601546,0.0277685353964684,-1,-0.608626326227,-0.019881417149,-0.0192093937453291,0.00160746348458,6
0.117106371,0.062905869675,0.0310050387817003,-1,-0.608514151,-0.019861560295,-0.0191865884214498,0.0021494315474,6
0.130038306,0.062840345901,0.0345095172717043,-1,-0.608378975074,-0.01983769872,-0.0191593131179703,0.0028469690636,6
0.143914535,0.062762327627,0.0383008070403362,-1,-0.608216765816,-0.019809162579,-0.0191268755152061,0.0037377511138,6
0.158773814,0.062669897286,0.0423995237252105,-1,-0.608022777718,-0.019775184206,-0.0190884999185685,0.0048671071231999,6
0.174655882,0.062560900726,0.0468279179929703,-1,-0.607791478133,-0.019734888526,-0.0190433201249003,0.0062893345112,6
0.191601543,0.062432925262,0.0516095487546735,-1,-0.607516506728,-0.019687285843,-0.0189903727003409,0.0080692104264,6
0.209652757,0.062283278512,0.0567687555575571,-1,-0.607190669026,-0.019631267995,-0.0189285910584529,0.0102837302704,6
0.228852733,0.062108969535,0.0623299368286416,-1,-0.606805963566,-0.019565608777,-0.0188568007928191,0.013024106251,6
0.24924603,0.06190669411,0.0683166744353656,-1,-0.606353645856,-0.01948896947,-0.0187737168160032,0.0163980643454,6
0.270878671,0.061672826261,0.0747507845764774,-1,-0.605824333767,-0.019399909863,-0.0186779429743052,0.020532484324,6
0.293798255,0.061403418096,0.0816514164283407,-1,-0.60520815005,-0.019296904341,-0.0185679749046995,0.025576434316,6
0.318054091,0.061094209779,0.0890343554444656,-1,-0.604494875878,-0.019178361348,-0.0184422069171284,0.031704661078,6
0.34369733,0.060740650792,0.0969117109435358,-1,-0.603674063056,-0.019042643328,-0.0182989435634956,0.039121604486,6
0.370781117,0.060337932614,0.1052921700829232,-1,-0.602735037897,-0.018888083767,-0.0181364162620469,0.048066020914,6
0.399360747,0.059881031695,0.1141819757676864,-1,-0.601666741609,-0.018712998601,-0.0179528048966226,0.058816309144,6
0.429493844,0.059364760103,0.1235867326344695,-1,-0.600457392419,-0.018515691073,-0.0177462637732706,0.071696653682,6
0.461240551,0.058783819947,0.1335140632113214,-1,-0.599094009194,-0.018294451444,-0.0175149508069705,0.087084117482,6
0.494663729,0.058132856803,0.1439770325036458,-1,-0.597561881142,-0.018047554758,-0.0172570584677555,0.105416840814,6
0.529829189,0.057406507299,0.1549981443128684,-1,-0.595844083553,-0.017773260556,-0.0169708449706582,0.12720353123,6
0.566805929,0.056599437134,0.1666136019889297,-1,-0.593921121551,-0.017469817939,-0.0166546645415912,0.1530344647839999,6
0.60566641,0.055706368183,0.1788774371917154,-1,-0.591770744586,-0.017135478267,-0.0163069963603246,0.183594257992,6
0.646486844,0.054722097163,0.1918650611187667,-1,-0.589367933564,-0.016768517022,-0.015926472917908,0.21967672078,6
0.689347515,0.053641513134,0.205675797572185,-1,-0.586685034264,-0.016367266399,-0.0155119098842041,0.26220216426,6
0.734333136,0.052459626423,0.2204340266301813,-1,-0.583691998602,-0.015930161004,-0.0150623409291982,0.31223759886,6
0.78153324,0.051171626469,0.2362887011357004,-1,-0.580356694438,-0.015455800093,-0.0145770619754096,0.37102036928,6
0.831042609,0.049772989418,0.2534111859464963,-1,-0.576645250405,-0.014943030296,-0.0140556897332441,0.43998585396,6
0.88296175,0.048259656961,0.2719915902325887,-1,-0.572522414176,-0.01439105224,-0.0134982387493678,0.5208000197,6
0.93739743,0.046628304727,0.2922339854252944,-1,-0.567951923258,-0.013799552552,-0.0129052193169173,0.6153977624,6
0.994463261,0.04487671088,0.3143510894577048,-1,-0.562896914967,-0.013168859453,-0.0122777553460322,0.72602819436,6
1.05428036,0.04300422318,0.3385591199935288,-1,-0.557320427306,-0.01250011558,-0.0116177167996607,0.85530826788,6
1.11697807,0.041012306443,0.3650735510431692,-1,-0.551186050328,-0.011795456224,-0.0109278559892576,1.0062864671,6
1.18269482,0.038905133482,0.3941064434788626,-1,-0.544458769039,-0.011058175476,-0.0102119316484654,1.182518686,6
1.25157901,0.036690163935,0.4258658731951571,-1,-0.537105998134,-0.010292857991,-0.0094748002915561,1.38815891472,6
1.32379007,0.034378639903,0.4605577828722936,-1,-0.529098765213,-0.009505451412,-0.0087224520992052,1.6280679981,6
1.39949966,0.031985918796,0.4983903755637768,-1,-0.520412976259,-0.008703255245,-0.0079619695698291,1.90794455056,6
1.47889297,0.029531565229,0.5395809980932139,-1,-0.511030708296,-0.007894806595,-0.0072013921888702,2.2344831048,6
1.56217029,0.02703913759,0.5843653651820223,-1,-0.50094151029,-0.007089651691,-0.0064494795120956,2.6155660142,6
1.64954871,0.024535631172,0.6330089796572327,-1,-0.490143725538,-0.006298003744,-0.0057153775781737,3.0604972376,6
1.74126416,0.022050576678,0.6858207202270081,-1,-0.478645843079,-0.005530301307,-0.0050082077925291,3.5802884452,6
1.83757366,0.0196148359,0.7431687973583867,-1,-0.466467824224,-0.00479669561,-0.0043366109650608,4.1880109176,6
1.93875805,0.017259179173,0.805499612136478,-1,-0.453642246784,-0.004106508626,-0.0037082893540014,4.8992305694,6
2.045125,0.015012764462,0.8733604855897714,-1,-0.440215007704,-0.003467713583,-0.0031295939985756,5.7325486182,6
2.15701266,0.012901658836,0.9474277639966876,-1,-0.426245281628,-0.002886493589,-0.0026052018909191,6.7102775234,6
2.27479386,0.010947545136,1.0285424515186616,-1,-0.411804491011,-0.002366929573,-0.002137917624751,7.859291327,6
2.39888113,0.009166738219,1.1177563207706398,-1,-0.396974208322,-0.001910854795,-0.0017286185777189,9.2121024652,6
2.52973252,0.007569598879,1.2163924528704684,-1,-0.381843141641,-0.00151789135,-0.0013763442000376,10.8082351354,6
2.66785871,0.006160385215,1.326125466195535,-1,-0.366503575718,-0.001185658357,-0.0010785119775103,12.6959902962,6
2.81383138,0.004937528933,1.449088477296402,-1,-0.351047767567,-0.000910117686,-0.0008312283100962,14.9347326778,6
2.96829348,0.003894276657,1.5880163594224794,-1,-0.335564770924,-0.00068600648,-0.0006296541680773,17.597880586200002,6
3.13197158,0.003019600962,1.746438597967552,-1,-0.320137980262,-0.000507299704,-0.0004683838354112,20.776852074,6
3.30569114,0.002299267309,1.9289406949142531,-1,-0.304843393558,-0.000367650625,-0.0003417997423998,24.586327722,6
3.49039536,0.001716942285,2.1415218192510896,-1,-0.289748286171,-0.000260769761,-0.000244375594431,29.171349136,6
3.68716882,0.001255243319,2.392090149699095,-1,-0.274909765052,-0.000180719311,-0.0001709113913239,34.71701225,6
3.89726721,0.000896655618,2.691158908616263,-1,-0.260372597535,-0.000122116042,-0.0001166951893765,41.46188444,6
4.1221555,0.000624272349,3.052840199038163,-1,-0.246165778012,-8.0248233e-05,-7.75957805722541e-05,49.71685405,6
4.36355721,0.00042234341,3.4962876412159707,-1,-0.232297421406,-5.1120253e-05,-5.00968212455009e-05,59.89205112,6
4.62351918,0.000276641925,4.047823762220942,-1,-0.218747586142,-3.1441832e-05,-3.12861071314702e-05,72.536006352,6
4.90449794,0.000174673218,4.744121583715289,-1,-0.205458297739,-1.8579159e-05,-1.88140732883256e-05,88.393787886,6
5.20947705,0.000105757903,5.6370161286106155,-1,-0.192319091288,-1.0482879e-05,-1.08339889064335e-05,108.495324544,6
5.54212955,6.1020117e-05,6.800829194668645,-1,-0.179144546923,-5.605025e-06,-5.9336327898393e-06,134.29314123,6
5.90704847,3.3306299e-05,8.343509053890196,-1,-0.165637464198,-2.813678e-06,-3.06530330002483e-06,167.883665424,6
6.31008231,1.7052373e-05,10.423348833870604,-1,-0.151328231661,-1.311255e-06,-1.4784483298993e-06,212.37531144,6
